"DE-5N","ZDB","9541354",,"Revue d'écologie et de biologie du sol","DE-394","7"
"DE-38M","ZDB","11309878",,"American journal of critical care : AJCC ","DE-601","7"
"DE-38M","ZDB","123321x","0036-7702","Schweizerische Monatsschrift für Zahnheilkunde : SMfZ ; RMSO = Revue mensuelle suisse d'odontostomatologie = Rivista mensile svizzera di odontologia e stomatologia","DE-82","7"
"DE-38M","ZDB","1311489x","1353-8020","Parkinsonism & Related Disorders","DE-Juel1","7"
"DE-38M","ZDB","20105873","1525-5050","Epilepsy & behavior","DE-82","7"
"DE-38M","ZDB","20356596","1530-5627","Telemedicine and e-health : the official journal of the American Telemedicine Association","DE-361","7"
"DE-38M","ZDB","2071484","0014-4886","Experimental neurology","DE-82","7"
"DE-38M","ZDB","21450900","1545-9616","Journal of drugs in dermatology : new methods and techniques ; JDD","DE-294","7"
"DE-38M","ZDB","25443495",,"DIVI : Mitgliederzeitschrift der Deutschen Interdisziplinären Verein","DE-601","7"
"DE-38M","ZDB","26999250","2325-8179","Ophthalmic surgery, lasers und imaging retina","DE-603","7"
"DE-38M","ZDB","2806228","0010-9452","Cortex","DE-Juel1","7"
"DE-38M","ZDB","33066","0023-7507","The lancet","DE-601","7"
"DE-38M","ZDB","449927x","0166-4328","Behavioural brain research : an international journal","DE-82","7"
"DE-38M","ZDB","6055904","0738-3991","Patient education and counseling : PEC ; the leading international journal for communication in healthcare","DE-361","7"
"DE-38M","ZDB","605805x",,"Health policy : education, health service delivery and regulation","DE-601","7"
"DE-38M","ZDB","6450921",,"Journal of neurotrauma : the journal of the National Neurotrauma Soc","DE-601","7"
"DE-38M","ZDB","80135","0166-0934","Journal of virological methods","DE-601","7"
"DE-5N","ZDB","2806526","0013-9327 ; 0269-7491","Environmental pollution <London> : an internat. journal","DE-361","7"
"DE-5N","ZDB","5481533",,"Deutsche Dorfzeitung : Wochenblatt für Landwirtschaft, Ansiedlungswesen und Volkstum","DE-82","7"
"DE-38M","HBZ","HT014359334",,"The journal of minimally invasive gynecology","DE-576","7"
"DE-38M","HBZ","HT006917187",,"Journal of psychosocial nursing and mental health services","DE-576","6"
"DE-5N","ZDB","21088032","1521-9437","International journal of medicinal mushrooms","DE-603","6"
"DE-38M","HBZ","HT006997232",,"Journal of biological regulators - homeostatic agents","DE-576","6"
"DE-38M","HBZ","HT012892884",,"Nursing older people","DE-576","6"
"DE-38M","HBZ","HT018842477",,"The journal of allergy and clinical immunology","DE-576","6"
"DE-38M","ZDB","10890890",,"Journal of nursing care quality","DE-601","6"
"DE-38M","ZDB","11477672","1053-8119 ; 0153-8119","NeuroImage","DE-467","6"
"DE-38M","ZDB","11489698","0942-6035","Intensiv : Fachzeitschrift für Intensivpflege und Anästhesie","DE-Bi10","6"
"DE-38M","ZDB","11712879","0944-6885","Medizinprodukte-Journal","DE-604","6"
"DE-38M","ZDB","1178748x","0932-0547 ; 0932-0547 (ISSN-Zent","Forum Logopädie : Zeitschrift des Deutschen Bundesverbandes für Logopädie e.V, dbl","DE-468","6"
"DE-38M","ZDB","1178748x",,"Forum Logopädie","DE-Tr5","6"
"DE-38M","ZDB","1200-2","0165-3806","Brain research","DE-82","6"
"DE-38M","ZDB","1264758","0044-1651","Zahnärztliche Praxis","DE-82","6"
"DE-38M","ZDB","13539516",,"Journal of wound care","DE-601","6"
"DE-38M","ZDB","174592","0892-1997 ; 0089-1997","Journal of voice : official journal of the Voice Foundation","DE-467","6"
"DE-38M","ZDB","174592",,"Journal of voice : official journal of the Voice Foundation","DE-601","6"
"DE-38M","ZDB","20497301","1470-2045","The lancet / Oncology","DE-82","6"
"DE-38M","ZDB","20723611","1615-293X","Zeitschrift für Palliativmedizin","DE-2223","6"
"DE-38M","ZDB","20772610","1476-7058","The journal of maternal-fetal & neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians","DE-294","6"
"DE-38M","ZDB","2101269","0372-8005","Zahnärztliche Welt : Zeitschrift für d. gesamte Zahnheilkunde","DE-82","6"
"DE-38M","ZDB","21318207","1545-9624","Journal of occupational and environmental hygiene : a joint publication of the American Conference of Governmental Industrial Hygienists and the American Industrial Hygiene Association","DE-294","6"
"DE-38M","ZDB","22044267","1861-0102","Case Management","DE-294","6"
"DE-38M","ZDB","24915142",,"Nature reviews","DE-601","6"
"DE-38M","ZDB","25343518","1878-8750","World neurosurgery","DE-82","6"
"DE-38M","ZDB","25530410","2040-4174","International journal of lean six sigma / Lean six sigma","DE-832","6"
"DE-38M","ZDB","2802508","0005-7916","Journal of behavior therapy and experimental psychiatry : an interdisciplinary journal","DE-708","6"
"DE-38M","ZDB","31768","0022-5347","The journal of urology : official organ of the American Urological Association","DE-465M","6"
"DE-38M","ZDB","3913922","1015-2075","Vierteljahresschrift für Dermatologie und Syphilis","DE-61","6"
"DE-38M","ZDB","3915839","0016-5107","Gastrointestinal endoscopy : GIE","DE-601","6"
"DE-38M","ZDB","3920756","0011-8532","The dental clinics of North America","DE-61","6"
"DE-38M","ZDB","410187x","0065-2598","Advances in experimental medicine and biology : AEMB","DE-601","6"
"DE-38M","ZDB","4244473",,"Orthopedics","DE-601","6"
"DE-38M","ZDB","445361x",,"Psychiatry research","DE-1032","6"
"DE-38M","ZDB","6041140","0392-0488","Giornale italiano di dermatologia e venereologia","DE-604","6"
"DE-38M","ZDB","6055072","0735-1097","Journal of the American College of Cardiology : JACC","DE-82","6"
"DE-38M","ZDB","6272903","0721-7234","Verhaltenstherapie & psychosoziale Praxis : VPP","DE-38","6"
"DE-38M","ZDB","6328301","0740-9303","Ophthalmic plastic and reconstructive surgery","DE-601","6"
"DE-38M","ZDB","6391758","0891-4222","Research in developmental disabilities","DE-361","6"
"DE-38M","ZDB","639422x",,"Schizophrenia research","DE-576","6"
"DE-38M","ZDB","7991435","0145-2134","Child abuse & neglect : the international journal ; official journal of the International Society for the Prevention of Child Abuse and Neglect","DE-708","6"
"DE-38M","ZDB","800570",,"Archives of physical medicine and rehabilitation : official journal","DE-601","6"
"DE-38M","ZDB","801604","0022-510X","Journal of the Neurological Sciences","DE-Juel1","6"
"DE-5N","HBZ","HT002841394",,"Appetite","DE-576","6"
"DE-5N","ZDB","10651950","0960-8524","Bioresource technology : biomass, bioenergy, biowastes, conversion technologies, biotransformation, production technologies","DE-82","6"
"DE-38M","HBZ","HT006932387","0890-8567","Journal of the American Academy of Child and Adolescent Psychiatry","DE-602","6"
"DE-38M","ZDB","25343518","1878-8750","World neurosurgery","DE-294","5"
"DE-38M","ZDB","2815643",,"Psychotherapy","DE-838","5"
"DE-38M","ZDB","3912024","0029-6589 ; 0954-7762","Nursing times : NT","DE-Bi10","5"
"DE-38M","ZDB","3912024",,"Nursing times : NT","DE-601","5"
"DE-38M","ZDB","5267353","0173-458X","Suizidprophylaxe : Theorie und Praxis ; Mitteilungen der Deutschen Gesellschaft für Suizidprävention (DGS) ; Mitteilungen der Österreicheischen Gesellschaft für Suizidprävention (ÖGS)","DE-38","5"
"DE-38M","ZDB","6031572","0167-6830","Orbit : the international journal on orbital disorders, oculopla","DE-601","5"
"DE-38M","ZDB","6041140",,"Giornale italiano di dermatologia e venereologia : organo ufficiale ","DE-601","5"
"DE-38M","ZDB","6048869",,"Oncology nursing forum : official publication of the Oncology Nursin","DE-601","5"
"DE-38M","ZDB","6057809","0168-1702","Virus research : an international journal of molecular and cellular ","DE-601","5"
"DE-38M","ZDB","6328180","0883-9441","Journal of critical care : official journal of the World Federation of Societies of Intensive and Critical Care Medicine and the Society on Complexity in Acute Illness : improving patient care by integrating critical care systems knowledge into practice behaviour","DE-82","5"
"DE-38M","ZDB","6391758",,"Research in developmental disabilities","DE-1032","5"
"DE-38M","ZDB","6391977","0883-9417","Archives of psychiatric nursing","DE-929","5"
"DE-38M","ZDB","6392192","0889-1591","Brain, behavior and immunity : an international journal","DE-601","5"
"DE-38M","ZDB","6392842",,"Journal of hand therapy : official journal of the American Society o","DE-601","5"
"DE-38M","ZDB","6450167","0029-6570","Nursing standard","DE-361","5"
"DE-38M","ZDB","6450167",,"Nursing standard","DE-B1509","5"
"DE-38M","ZDB","800156",,"The American journal of medicine : AJM ","DE-601","5"
"DE-38M","ZDB","801483","0020-7489","International journal of nursing studies = Journal international d'études sur les soins infirmiers","DE-468","5"
"DE-38M","ZDB","801483",,"International journal of nursing studies","DE-B1509","5"
"DE-5N","ZDB","11499710","1049-9644","Biological control : theory and application in pest management","DE-Hag4","5"
"DE-5N","ZDB","1215061",,"The science of the total environment","DE-Kob2","5"
"DE-5N","ZDB","20778685","1439-1635 ; 1439-1635 (ISSN-Zent","Ernährung & Medizin : E & M ; Organ des Verbandes für Ernährung und Diätetik (VFED)","DE-466","5"
"DE-5N","ZDB","3955382",,"Archives of animal nutrition","DE-249","5"
"DE-5N","ZDB","4157138","0300-1342","New Zealand journal of dairy science and technology : official publication of the New Zealand Society of Dairy Science and Technology","DE-82","5"
"DE-5N","ZDB","9585400",,"Mededelingen van de Faculteit Landbouwwetenschappen, Rijksuniversiteit Gent","DE-394","5"
"DE-38M","HBZ","HT003702802",,"Regulatory toxicology and pharmacology","DE-576","5"
"DE-38M","HBZ","HT005007163","0140-1971","Journal of adolescence","DE-602","5"
"DE-38M","HBZ","HT006876469",,"Nursing standard","DE-576","5"
"DE-38M","HBZ","HT006941548",,"Rivista di neurologia","DE-576","5"
"DE-38M","HBZ","HT007194197",,"Allergy and asthma proceedings","DE-576","5"
"DE-38M","HBZ","HT012934472",,"Journal of lower genital tract disease","DE-576","5"
"DE-38M","HBZ","HT014012759",,"Journal of drugs in dermatology","DE-576","5"
"DE-38M","HBZ","HT014324823",,"Complementary therapies in clinical practice","DE-576","5"
"DE-38M","HBZ","HT017421239",,"The lancet","DE-576","5"
"DE-38M","ZDB","10149132","1040-0435","Assistive technology : the official journal of RESNA, Rehabilitation Engineering Society of North America","DE-290","5"
"DE-38M","ZDB","10365679",,"Midwifery","DE-1866","5"
"DE-38M","ZDB","10625707","0260-6917","Nurse education today","DE-601","5"
"DE-38M","ZDB","10891122",,"Ostomy wound management : the journal for extended patient care mana","DE-601","5"
"DE-38M","ZDB","11047756",,"Disability and rehabilitation : an international, multidisciplinary ","DE-601","5"
"DE-38M","ZDB","11469729","1067-2516","The Journal of Foot and Ankle Surgery","DE-1073","5"
"DE-38M","ZDB","11594834",,"Journal of clinical nursing","DE-1032","5"
"DE-38M","ZDB","1213112x",,"Topics in stroke rehabilitation : TSR","DE-601","5"
"DE-38M","ZDB","1213210",,"Journal of consulting and clinical psychology","DE-1032","5"
"DE-38M","ZDB","1241102","0025-8490","Der medizinische Sachverständige : Zeitschrift für die gesamte medizinische Gutachtertätigkeit","DE-361","5"
"DE-38M","ZDB","12781459",,"The American journal of geriatric psychiatry : official journal of t","DE-601","5"
"DE-38M","ZDB","1284101",,"Science","DE-380","5"
"DE-38M","ZDB","13076292","1433-6510","Clinical laboratory : journal for laboratory medicine, transfusion medicine and cell therapy","DE-294","5"
"DE-38M","ZDB","1354498","0165-0327","Journal of affective disorders : an official publication of the International Society for Affective Disorders, ISAD","DE-361","5"
"DE-38M","ZDB","1354498",,"Journal of affective disorders","DE-576","5"
"DE-38M","ZDB","14263853","1095-0680","The journal of ECT : dedicated to the science of electroconvulsive therapy and related treatments ; official journal of the Association for Convulsive Therapy","DE-82","5"
"DE-38M","ZDB","14617511",,"Prehospital emergency care : official journal of the National Associ","DE-601","5"
"DE-38M","ZDB","1463630x","1388-2457","Clinical neurophysiology : journal of the International Federation of Clinical Neurophysiology","DE-82","5"
"DE-38M","ZDB","14735039",,"Endocrine practice : official journal of the American College of End","DE-601","5"
"DE-38M","ZDB","14913616","1037-6178","Contemporary nurse","DE-604","5"
"DE-38M","ZDB","14918742","1526-632X","Neurology","DE-Juel1","5"
"DE-38M","ZDB","174592","0892-1997","Journal of voice : official journal of the Voice Foundation","DE-601","5"
"DE-38M","ZDB","1870099",,"Cell","DE-380","5"
"DE-38M","ZDB","187438x","0303-7207","Molecular and cellular endocrinology","DE-601","5"
"DE-38M","ZDB","189901-6","1873-1570","Resuscitation","DE-361","5"
"DE-38M","ZDB","1899016","0300-9572","Resuscitation","DE-601","5"
"DE-38M","ZDB","1931386","0091-8369","Journal of homosexuality","DE-Dm13","5"
"DE-38M","ZDB","1976369",,"Psychoneuroendocrinology","DE-576","5"
"DE-38M","ZDB","2004628","0043-5325","Wiener klinische Wochenschrift : offizielles Organ der Österreichischen Gesellschaft für Innere Medizin (ÖGIM), der Österreichischen Kardiologischen Gesellschaft (ÖKG) und der Österreichischen Gesellschaft für Pneumologie (ÖGP) = The central European journal of medicine","DE-361","5"
"DE-38M","ZDB","2010733x","1873-1570","Resuscitation","DE-361","5"
"DE-38M","ZDB","20120412",,"Sleep medicine : an international journal","DE-601","5"
"DE-38M","ZDB","20356596",,"Telemedicine and e-health : the official journal of the American Tel","DE-601","5"
"DE-38M","ZDB","20482760","2049-3967","International Journal of Occupational and Environmental Health","DE-Sie6","5"
"DE-38M","ZDB","20497301","1470-2045","The lancet [...] Oncology","DE-294","5"
"DE-38M","ZDB","20514025",,"The world journal of biological psychiatry : the official journal of","DE-601","5"
"DE-38M","ZDB","20585755","1471-5953","Nurse education in practice : NEP","DE-929","5"
"DE-38M","ZDB","20585755",,"Nurse education in practice","DE-B1509","5"
"DE-38M","ZDB","2071514","0028-3932","Neuropsychologia : an international journal in behavioural and cognitive neuroscience","DE-467","5"
"DE-38M","ZDB","20723490","1098-8793","Facial plastic surgery","DE-61","5"
"DE-38M","ZDB","20922553","1610-1197","Gesundheitsrecht : GesR ; Zeitschrift für Arztrecht, Krankenhausrecht, Apotheken- und Arzneimittelrecht","DE-361","5"
"DE-38M","ZDB","2112534x","1473-7175","Expert review of neurotherapeutics","DE-82","5"
"DE-38M","ZDB","21153371","1910-622X","Nursing leadership","DE-604","5"
"DE-38M","ZDB","21770104",,"Revue médicale suisse : revue officielle de la Société Médicale de l","DE-601","5"
"DE-38M","ZDB","2182566x","1618-0402","Annals of anatomy / official organ of the Anatomische Gesellschaft / Anatomischer Anzeiger","DE-61","5"
"DE-38M","ZDB","2182622","0020-6539","International dental journal : journal officiel de la Fédération Dentaire Internationale","DE-82","5"
"DE-38M","ZDB","22279192",,"PADUA","DE-1032","5"
"DE-38M","ZDB","22367081",,"Applied physiology, nutrition, and metabolism","DE-601","5"
"DE-38M","ZDB","2258171","0279-3695","Journal of psychosocial nursing and mental health services","DE-361","5"
"DE-38M","ZDB","22742438","1550-7289","Surgery for obesity and related diseases","DE-603","5"
"DE-38M","ZDB","2275387","1019-1976","Riss : Zeitschrift für Psychoanalyse","DE-468","5"
"DE-38M","ZDB","22775389","1931-7204","Journal of surgical education : the official journal of the Asso","DE-601","5"
"DE-38M","ZDB","23944109","1935-861X","Brain stimulation : basic, translational, and clinical research in neuromodulation","DE-82","5"
"DE-38M","ZDB","24024831",,"International journal of speech language pathology","DE-601","5"
"DE-38M","ZDB","24024831",,"International journal of speech language pathology","DE-Tr5","5"
"DE-38M","ZDB","2412512x","1865-9217 ; 1865-9217 (ISSN-Zent","Zeitschrift für Evidenz, Fortbildung und Qualität im Gesundheitswesen : ZEFQ = The journal of evidence and quality in health care","DE-929","5"
"DE-38M","ZDB","801483","0020-7489","International journal of nursing studies = Journal international d'études sur les soins infirmiers = Revista internacional de estudios de enfermera","DE-361","4"
"DE-38M","ZDB","801483",,"International journal of nursing studies","DE-1032","4"
"DE-38M","ZDB","802967",,"Current medical research and opinion : CMRO","DE-601","4"
"DE-38M","ZDB","803996",,"Clinical and experimental hypertension : CEH","DE-601","4"
"DE-38M","ZDB","827988","0733-8635","Dermatologic clinics","DE-294","4"
"DE-5N","ZDB","21088032","1521-9437","International journal of medicinal mushrooms","DE-829","4"
"DE-5N","ZDB","2428970",,"Schriftenreihe für Landschaftspflege und Naturschutz","DE-394","4"
"DE-5N","ZDB","26143835","1758-678x","Nature climate change","DE-464","4"
"DE-5N","ZDB","26143835",,"Nature climate change","DE-576","4"
"DE-5N","ZDB","26467185","2212-2672","Journal of the Academy of Nutrition and Dietetics : the premier source for the practice and science of food, nutrition, and dietetics","DE-361","4"
"DE-5N","ZDB","5502512",,"Zeitschrift für Mykologie","DE-230","4"
"DE-5N","ZDB","9703214",,"Palaeontographical Society","DE-601","4"
"DE-38M","ZDB","20355889",,"European journal of paediatric dentistry","DE-576","4"
"DE-38M","ZDB","20497301","1470-2045","The lancet / Oncology","DE-361","4"
"DE-38M","ZDB","20616417","1473-3099","The lancet","DE-601","4"
"DE-38M","ZDB","21450900","1545-9616","Journal of drugs in dermatology : new methods and techniques ; JDD","DE-61","4"
"DE-38M","ZDB","21710132",,"Advances in neonatal care : official journal of the National Associa","DE-601","4"
"DE-38M","ZDB","21794650","1612-734X","Zeitschrift für das gesamte Medizin- und Gesundheitsrecht","DE-604","4"
"DE-38M","ZDB","21862801","1354-5752","Emergency nurse","DE-604","4"
"DE-38M","ZDB","22144626",,"Expert opinion on drug metabolism ","DE-601","4"
"DE-38M","ZDB","22279192","1861-6186","PADUA : Fachzeitschrift für Pflegepädagogik, Patientenedukation und -bildung","DE-929","4"
"DE-38M","ZDB","22279192","1861-6186 ; 1861-6186 (ISSN-Zent","PADUA : Fachzeitschrift für Pflegepädagogik, Patientenedukation und -bildung","DE-929","4"
"DE-38M","ZDB","22519592","1743-6095","The journal of sexual medicine : official journal of the International Society for Sexual Medicine","DE-708","4"
"DE-38M","ZDB","2412512-X",,"Zeitschrift für Evidenz, Fortbildung und Qualität im Gesundheitswesen","DE-38M","4"
"DE-38M","ZDB","2412512x",,"Zeitschrift für Evidenz, Fortbildung und Qualität im Gesundheitswese","DE-601","4"
"DE-38M","ZDB","25372269",,"Quintessenz Team-Journal","DE-409","4"
"DE-38M","ZDB","26089889",,"PM","DE-601","4"
"DE-38M","ZDB","2705049x","2167-8421","Amyotrophic lateral sclerosis ","DE-601","4"
"DE-38M","ZDB","27578987","2198-5685","Trauma : Zeitschrift für Psychotraumatologie und ihre Anwendungen","DE-38","4"
"DE-38M","ZDB","2806228",,"Cortex : a journal devoted to the study of the nervous system and be","DE-601","4"
"DE-38M","ZDB","2824644","0149-7634","Neuroscience ","DE-601","4"
"DE-38M","ZDB","30119","0021-9924","Journal of communication disorders","DE-468","4"
"DE-38M","ZDB","30119",,"Journal of communication disorders","DE-601","4"
"DE-38M","ZDB","33066","0023-7507","The lancet","DE-82","4"
"DE-38M","ZDB","33066","0023-7507 ; 0140-6736","The lancet","DE-82","4"
"DE-38M","ZDB","3920756",,"The dental clinics of North America","DE-576","4"
"DE-38M","ZDB","4106866","0148-4834","Journal of nursing education","DE-929","4"
"DE-38M","ZDB","4123104","0048-2951","Parassitologia","DE-604","4"
"DE-38M","ZDB","4123347",,"Nursing journal of India","DE-601","4"
"DE-38M","ZDB","4147315",,"Wiadomoci lekarskie","DE-601","4"
"DE-38M","ZDB","4303660","0361-6274","Health care management review : HCM review","DE-468","4"
"DE-38M","ZDB","445361x","0925-4927","Psychiatry research : the official publication of the International Society for Neuroimaging in Psychiatry","DE-466","4"
"DE-38M","ZDB","445361x","0925-4927 ; 0165-1781","Psychiatry research : the official publication of the International Society for Neuroimaging in Psychiatry","DE-290","4"
"DE-38M","ZDB","47661","0277-9536 ; 0037-7856 (bis 1977)","Social science & medicine : an international journal","DE-708","4"
"DE-38M","ZDB","47661",,"Social science - medicine","DE-576","4"
"DE-38M","ZDB","5048436",,"Deutsche zahnärztliche Zeitschrift","DE-409","4"
"DE-38M","ZDB","5076651","0341-8707","Schleswig-Holsteinisches Ärzteblatt : Kammer-Info aktuell ; mit den Mitteilungen des Kassenärztlichen Vereinigung Schleswig-Holstein","DE-361","4"
"DE-38M","ZDB","5493869","0937-7352","DHZ : das Mitgliedermagazin für hessische Zahnärztinnen und Zahnärzte","DE-82","4"
"DE-38M","ZDB","6045042","0722-1541 ; 0722-1541 (ISSN-Zent","Nervenheilkunde : Zeitschrift für interdisziplinäre Fortbildung ; Verbandsorgan der Deutsche Migräne- und Kopfschmerzgesellschaft, Österreichische Kopfschmerzgesellschaft, Deutsche Gesellschaft für Muskelkranke e.V.","DE-290","4"
"DE-38M","ZDB","6045893",,"European journal of gynaecological oncology","DE-601","4"
"DE-38M","ZDB","6046137","0735-0120","International journal of orofacial myology","DE-604","4"
"DE-38M","ZDB","6046289","0271-678X","Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism","DE-82","4"
"DE-38M","ZDB","6048420",,"Gan-to-kagaku-ryoho","DE-576","4"
"DE-38M","ZDB","6048857","0730-725X","Magnetic Resonance Imaging","DE-Juel1","4"
"DE-38M","ZDB","6049606","0734-0478","Seminars in speech and language : a quarterly publ. in continuing education","DE-290","4"
"DE-38M","ZDB","605674x","0264-410x","Vaccine","DE-361","4"
"DE-38M","ZDB","6057573","0884-741X","Home healthcare nurse","DE-604","4"
"DE-38M","ZDB","6058425","0168-0102","Neuroscience research : the official journal of the Japan Neuroscience Society","DE-82","4"
"DE-38M","ZDB","6058929","0734-7332","Journal of psychosocial oncology","DE-61","4"
"DE-38M","ZDB","6220-0",,"Jahrbuch für Kinderheilkunde und physische Erziehung","DE-361","4"
"DE-38M","ZDB","6326468","0749-3797","American journal of preventive medicine : AJPM","DE-361","4"
"DE-38M","ZDB","6326638",,"Critical care nurse","DE-601","4"
